_id,LOCATIONID,ASSET_ID,ASSET_NAME,TYPE,AMENITIES,ADDRESS,PHONE,URL,geometry,Latitude,Longitude,area,score
82,737,866,REGENTS PARK,Park,"Playground, Sports Field",115 Westbourne Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=737,"{""coordinates"": [[-79.2912513238342, 43.7067762814152]], ""type"": ""MultiPoint""}",43.7067762814152,-79.2912513238342,other,0.7
83,2372,1349,HILLHURST PARKETTE,Park,,254 Hillhurst Blvd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2372,"{""coordinates"": [[-79.4271553955238, 43.7091298205798]], ""type"": ""MultiPoint""}",43.7091298205798,-79.4271553955238,other,0.43601865719222704
84,2105,1595,WOODROW PARK,Park,Playground,260 Aylesworth Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2105,"{""coordinates"": [[-79.2625773682783, 43.7054864434137]], ""type"": ""MultiPoint""}",43.7054864434137,-79.2625773682783,other,0.6000000000000001
85,3612,46402,LAWREN HARRIS SQUARE,Park,,150 Bayview Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3612,"{""coordinates"": [[-79.3541864540851, 43.6549563498529]], ""type"": ""MultiPoint""}",43.6549563498529,-79.3541864540851,other,0.4018717178047253
86,454,1137,WINSLOW - DALESFORD PARKETTE,Park,Playground,107 Wesley St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=454,"{""coordinates"": [[-79.4980967149218, 43.6250331830361]], ""type"": ""MultiPoint""}",43.6250331830361,-79.4980967149218,other,0.6000000000000001
87,110,546,JEFF SLOAN PLAYGROUND,Park,Playground,137 R Kingston Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=110,"{""coordinates"": [[-79.3099260641846, 43.6705322685674]], ""type"": ""MultiPoint""}",43.6705322685674,-79.3099260641846,other,0.6000000000000001
88,745,885,RODING PARK,Park,"Ball Diamond, Outdoor Fitness Equipment, Playground",600 Roding St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=745,"{""coordinates"": [[-79.4932012183573, 43.7275208242696]], ""type"": ""MultiPoint""}",43.7275208242696,-79.4932012183573,other,0.7741810596591701
89,1456,1252,CUDIA PARK,Park,,70 Meadowcliffe Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1456,"{""coordinates"": [[-79.2220378386697, 43.7217698658872]], ""type"": ""MultiPoint""}",43.7217698658872,-79.2220378386697,other,0.5
90,28,1009,SUNNYBROOK PARK,Park,"Cricket Pitch Field, Dog Off-Leash Area, Outdoor Fitness Equipment, Picnic Site, Sports Field, Washroom",1132 Leslie St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=28,"{""coordinates"": [[-79.3616915675432, 43.7228372996002]], ""type"": ""MultiPoint""}",43.7228372996002,-79.3616915675432,other,0.8999999999999999
91,875,545,JEFF HEALEY PARK,Park,"Ball Diamond, Pickleball Court, Playground, Tennis Court",1 Delroy Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=875,"{""coordinates"": [[-79.4949226189368, 43.6302407004926]], ""type"": ""MultiPoint""}",43.6302407004926,-79.4949226189368,other,0.8999999999999999
92,317,689,MATT COHEN PARK,Park,,725 Spadina Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=317,"{""coordinates"": [[-79.4032967999521, 43.6662996488019]], ""type"": ""MultiPoint""}",43.6662996488019,-79.4032967999521,annex,0.8251780798782875
93,148,912,SACKVILLE PLAYGROUND,Park,Playground,420 King St E,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=148,"{""coordinates"": [[-79.3606680619286, 43.6546069629671]], ""type"": ""MultiPoint""}",43.6546069629671,-79.3606680619286,other,0.5238039306009384
94,470,1210,BROOKFIELD PARKETTE,Park,,27 Brookfield Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=470,"{""coordinates"": [[-79.4007871050892, 43.7409608273782]], ""type"": ""MultiPoint""}",43.7409608273782,-79.4007871050892,other,0.5
95,468,293,DOWNSVIEW DELLS PARK,Park,"Firepit, Picnic Site, Washroom",2515 Jane St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=468,"{""coordinates"": [[-79.4982635714345, 43.7365994040218]], ""type"": ""MultiPoint""}",43.7365994040218,-79.4982635714345,other,0.8
96,2685,1131,WILSON HEIGHTS PARK,Park,,325 Wilson Heights Blvd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2685,"{""coordinates"": [[-79.4511126441609, 43.7412397674427]], ""type"": ""MultiPoint""}",43.7412397674427,-79.4511126441609,other,0.5
97,2744,31982,TORONTO ISLANDS - ALGONQUIN ISLAND PARK,Park,,9 Queens Quay W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2744,"{""coordinates"": [[-79.3604221455835, 43.6270342718243]], ""type"": ""MultiPoint""}",43.6270342718243,-79.3604221455835,other,0.5
98,853,719,MILLWOOD PARK,Park,"Ball Diamond, Pickleball Court, Playground, Tennis Court, Washroom",4370 Bloor St W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=853,"{""coordinates"": [[-79.5784370133919, 43.6317644571902]], ""type"": ""MultiPoint""}",43.6317644571902,-79.5784370133919,other,0.8999999999999999
99,2644,1504,SEVILLE AVENUE PARKETTE,Park,,10 Seville Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2644,"{""coordinates"": [[-79.5606922278384, 43.6320300665103]], ""type"": ""MultiPoint""}",43.6320300665103,-79.5606922278384,other,0.5
100,2650,1263,DELAHAYE PARKETTE,Park,,29 Touraine Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2650,"{""coordinates"": [[-79.4405924337315, 43.7332135591432]], ""type"": ""MultiPoint""}",43.7332135591432,-79.4405924337315,other,0.4152969295893809
101,492,1123,WILKET CREEK PARK,Park,"Firepit, Picnic Site, Washroom",1100 Leslie St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=492,"{""coordinates"": [[-79.3537856261632, 43.7236346915012]], ""type"": ""MultiPoint""}",43.7236346915012,-79.3537856261632,other,0.8
102,724,747,MURISON PARK,Park,"Ball Diamond, Playground, Sports Field",99 Murison Blvd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=724,"{""coordinates"": [[-79.2060272129558, 43.7979908104814]], ""type"": ""MultiPoint""}",43.7979908104814,-79.2060272129558,other,0.8
103,2630,1008,SUNFIELD PARK,Park,,144 Sunfield Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2630,"{""coordinates"": [[-79.4920556482199, 43.7433005401982]], ""type"": ""MultiPoint""}",43.7433005401982,-79.4920556482199,other,0.44805327350865276
104,2018,1061,TRUDELLE STREET PARK,Park,Basketball Court,55 Trudelle St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2018,"{""coordinates"": [[-79.2420754689163, 43.7394848479853]], ""type"": ""MultiPoint""}",43.7394848479853,-79.2420754689163,other,0.6000000000000001
105,669,420,GLEN RAVINE PARK,Park,"Outdoor Fitness Equipment, Sports Field",50 Gilder Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=669,"{""coordinates"": [[-79.2558446104324, 43.7380863172688]], ""type"": ""MultiPoint""}",43.7380863172688,-79.2558446104324,other,0.7
106,78,565,JUNE ROWLANDS PARK,Park,"Ball Diamond, Outdoor Ping Pong/Table Tennis, Picnic Site, Playground, Tennis Court, Washroom",220 Davisville Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=78,"{""coordinates"": [[-79.3885304517246, 43.7006938928845]], ""type"": ""MultiPoint""}",43.7006938928845,-79.3885304517246,other,0.8999999999999999
107,497,571,KEELESDALE PARK,Park,Sports Field,95 Black Creek Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=497,"{""coordinates"": [[-79.4800118522546, 43.6867768684201]], ""type"": ""MultiPoint""}",43.6867768684201,-79.4800118522546,other,0.545076378201411
108,214,1001,STEPHENSON PARK,Park,"Ball Diamond, Firepit, Outdoor Ping Pong/Table Tennis, Pickleball Court, Playground",61 Stephenson Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=214,"{""coordinates"": [[-79.303631745989, 43.6859834485914]], ""type"": ""MultiPoint""}",43.6859834485914,-79.303631745989,other,0.8230794681572311
109,2150,113,REKAI FAMILY PARKETTE,Park,,625 Bloor St E,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2150,"{""coordinates"": [[-79.3698722667743, 43.6719765076263]], ""type"": ""MultiPoint""}",43.6719765076263,-79.3698722667743,other,0.5
110,2056,595,LAKE CRESCENT PARK,Park,Playground,55 Lake Cres,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2056,"{""coordinates"": [[-79.4940872203883, 43.6067371551915]], ""type"": ""MultiPoint""}",43.6067371551915,-79.4940872203883,other,0.6000000000000001
111,2066,1510,SIXTH STREET PARK,Park,,270 Sixth St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2066,"{""coordinates"": [[-79.5062850606758, 43.6055186115807]], ""type"": ""MultiPoint""}",43.6055186115807,-79.5062850606758,other,0.5
112,3521,331,EGLINTON RAVINE PARK,Park,,2281 Eglinton Ave E,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3521,"{""coordinates"": [[-79.2718363777179, 43.7295611097015]], ""type"": ""MultiPoint""}",43.7295611097015,-79.2718363777179,other,0.5
113,768,456,HALBERT PARK,Park,"Ball Diamond, Playground, Sports Field, Washroom",24 Rockwood Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=768,"{""coordinates"": [[-79.2313080790699, 43.728828337408]], ""type"": ""MultiPoint""}",43.728828337408,-79.2313080790699,other,0.8999999999999999
114,1019,1272,DOWNSVIEW MEMORIAL PARKETTE,Park,,1092 Wilson Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1019,"{""coordinates"": [[-79.481393220381, 43.727157797196]], ""type"": ""MultiPoint""}",43.727157797196,-79.481393220381,other,0.5
115,1009,195,CHESTNUT HILLS PARK,Park,Playground,1391 Islington Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1009,"{""coordinates"": [[-79.5275140539898, 43.6555350692396]], ""type"": ""MultiPoint""}",43.6555350692396,-79.5275140539898,other,0.6000000000000001
116,141,720,MILNER PARKETTE,Park,,675 Church St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=141,"{""coordinates"": [[-79.3835935956195, 43.6722577071701]], ""type"": ""MultiPoint""}",43.6722577071701,-79.3835935956195,other,0.38191204161504433
117,2686,2033,MICHAEL FELDMAN PARKETTE,Park,Playground,576 Wilson Heights Blvd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2686,"{""coordinates"": [[-79.4599835904821, 43.7546527024597]], ""type"": ""MultiPoint""}",43.7546527024597,-79.4599835904821,other,0.6000000000000001
118,2124,1185,BAYVIEW - YORK MILLS PARKETTE,Park,,320 York Mills Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2124,"{""coordinates"": [[-79.383728413092, 43.7491856979214]], ""type"": ""MultiPoint""}",43.7491856979214,-79.383728413092,other,0.4563074784782552
119,1481,1555,UPPER JUNCTION PARK,Park,Playground,85 Birdstone Cres,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1481,"{""coordinates"": [[-79.4690457016514, 43.6746118142848]], ""type"": ""MultiPoint""}",43.6746118142848,-79.4690457016514,other,0.6000000000000001
120,3744,76604,GLENGROVE AVE PARK,Park,,701 Glengrove Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3744,"{""coordinates"": [[-79.4448471814006, 43.7103723326067]], ""type"": ""MultiPoint""}",43.7103723326067,-79.4448471814006,other,0.5
121,2676,1112,WESTON VILLAGE PARK,Park,Playground,99 Oak Cres,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2676,"{""coordinates"": [[-79.5301389942422, 43.7113927861297]], ""type"": ""MultiPoint""}",43.7113927861297,-79.5301389942422,other,0.5510821494737187
122,939,32,AMOS WAITES PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground, Washroom",2441 Lake Shore Blvd W,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=939,"{""coordinates"": [[-79.4883233106039, 43.6133543704603]], ""type"": ""MultiPoint""}",43.6133543704603,-79.4883233106039,other,0.788283309745317
123,2596,1632,BAYVIEW PARKETTE,Park,,502 Sheppard Ave E,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2596,"{""coordinates"": [[-79.3884905886796, 43.7667596956808]], ""type"": ""MultiPoint""}",43.7667596956808,-79.3884905886796,other,0.5
124,2313,428,GOLF CLUB PARKETTE,Park,Playground,100 Ferncroft Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2313,"{""coordinates"": [[-79.2769833938452, 43.6890843255322]], ""type"": ""MultiPoint""}",43.6890843255322,-79.2769833938452,other,0.6000000000000001
125,2798,45082,DUNFIELD PARK,Park,Playground,25 Dunfield Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2798,"{""coordinates"": [[-79.3943348155858, 43.7052847555408]], ""type"": ""MultiPoint""}",43.7052847555408,-79.3943348155858,other,0.4734220164174202
126,1468,638,LITTLE TRINITY CHURCH LANDS,Park,Playground,417 King St E,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1468,"{""coordinates"": [[-79.3621321278792, 43.6529734889692]], ""type"": ""MultiPoint""}",43.6529734889692,-79.3621321278792,other,0.5576601599400712
127,72,388,FRED HAMILTON PLAYGROUND,Park,"Outdoor Fitness Equipment, Outdoor Ping Pong/Table Tennis, Picnic Site, Playground, Washroom",155 Roxton Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=72,"{""coordinates"": [[-79.420232876058, 43.652964642994]], ""type"": ""MultiPoint""}",43.652964642994,-79.420232876058,other,0.8199764795593081
128,263,81,BELLEVUE SQUARE PARK,Park,"Outdoor Fitness Equipment, Playground, Washroom",5 Bellevue Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=263,"{""coordinates"": [[-79.4023274975012, 43.653508875721]], ""type"": ""MultiPoint""}",43.653508875721,-79.4023274975012,kensington,1.0
129,1431,438,GRANGE PARK,Park,"Dog Off-Leash Area, Playground, Washroom",26 Grange Rd,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1431,"{""coordinates"": [[-79.3922149631286, 43.652445846292]], ""type"": ""MultiPoint""}",43.652445846292,-79.3922149631286,other,0.7934719878732528
130,842,350,ETOBICOKE VALLEY PARK,Park,"Ball Diamond, Playground, Washroom",615 Horner Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=842,"{""coordinates"": [[-79.5531854227864, 43.5981888200441]], ""type"": ""MultiPoint""}",43.5981888200441,-79.5531854227864,other,0.8
131,772,1076,VIEWMOUNT PARK,Park,"Ball Diamond, Playground, Tennis Court",169 Viewmount Ave,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=772,"{""coordinates"": [[-79.437459391399, 43.7070287074193]], ""type"": ""MultiPoint""}",43.7070287074193,-79.437459391399,other,0.8
132,1476,1156,YORK MILLS VALLEY PARK,Park,"Playground, Tennis Court",3865 Yonge St,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1476,"{""coordinates"": [[-79.4053132062419, 43.7404834433239]], ""type"": ""MultiPoint""}",43.7404834433239,-79.4053132062419,other,0.6014462354847718
133,709,776,OAKDALE PARK,Park,"Basketball Court, Outdoor Fitness Equipment, Outdoor Ping Pong/Table Tennis, Playground",350 Grandravine Dr,,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=709,"{""coordinates"": [[-79.5133103790947, 43.7481008099483]], ""type"": ""MultiPoint""}",43.7481008099483,-79.5133103790947,other,0.7323677572185658
